,TY1 Comdty,GTUSDMX10Y Govt,GTHKD5Y Govt,PCOMP Index,JCI Index,WIG Index,CL1 Comdty,CO1 Comdty,INDEXCF Index,QS1 Comdty
7/19/2017,126.046875,3.631,1.166,7972.9,5806.69,62533.46,47.12,49.7,1951.89,456
7/20/2017,126.0625,3.593,1.172,7904.34,5825.208,62269.72,46.79,49.3,1946.51,463.5
7/21/2017,126.3125,3.586,1.158,7989.73,5765.424,61979.52,45.77,48.06,1925.13,452.75
7/24/2017,126.15625,3.629,1.144,7962.64,5801.587,61828.39,46.34,48.6,1931.75,451.5
7/25/2017,125.578125,3.685,1.159,7971.72,5813.535,61974.7,47.89,50.2,1923.73,461.75
7/26/2017,126.015625,3.596,1.195,8037.51,5800.206,62362.29,48.75,50.97,1933.1,470.25
7/27/2017,125.828125,3.64,1.163,8045.78,5819.744,62171.7,49.04,51.49,1945.12,475.25
7/28/2017,125.953125,3.64,1.17,8071.47,5831.027,62366.5,49.71,52.52,1916.75,485
7/31/2017,125.890625,3.611,1.17,8018.05,5840.939,62595.76,50.17,52.65,1919.53,489
8/1/2017,126.234375,3.569,1.181,7906.6,5805.205,62800.96,49.16,51.78,1940.14,483.75
8/2/2017,126.109375,3.569,1.154,7872.65,5824.249,62409.52,49.59,52.36,1965.48,490
8/3/2017,126.359375,3.535,1.142,7876.66,5780.576,62231.08,49.03,52.01,1965.29,493
8/4/2017,126.078125,3.584,1.158,7932.82,5777.482,62478.3,49.58,52.42,1953.49,488.5
8/7/2017,126.171875,3.58,1.163,7992.27,5749.292,62684.88,49.39,52.37,1970.37,478.5
8/8/2017,126.015625,3.6,1.165,7986.51,5810.563,63351.24,49.17,52.14,1989.61,483.5
8/9/2017,126.34375,3.618,1.187,7985.83,5824.007,62932.28,49.56,52.7,1975.91,482.5
8/10/2017,126.5625,3.667,1.199,7966.25,5825.946,62451.57,48.59,51.9,1960.23,482.5
8/11/2017,126.8125,3.648,1.214,7928.43,5766.138,62206.45,48.82,52.1,1944.83,482.5
8/14/2017,126.546875,3.605,1.182,7962.12,5801.488,62313.07,47.59,50.73,1951.75,483.5
8/15/2017,126.15625,3.621,1.209,8009.41,5835.041,62313.07,47.55,50.8,1950.28,471.5
8/16/2017,126.515625,3.599,1.245,8046.59,5891.949,62481.19,46.78,50.27,1942.88,470.25
8/17/2017,126.71875,3.625,1.202,8072.75,5891.949,61949.4,47.09,51.03,1941.52,464.75
8/18/2017,126.75,3.591,1.21,8016.73,5893.841,62053.31,48.51,52.72,1930.71,472.25
8/21/2017,126.84375,3.574,1.227,8016.73,5861.004,62423.94,47.37,51.66,1937.66,471
8/22/2017,126.5625,3.578,1.227,8015.93,5880.297,62649.41,47.64,51.87,1947.4,473.75
8/23/2017,126.921875,3.545,1.227,7998.75,5914.024,62699.83,48.41,52.57,1958.52,479
8/24/2017,126.6875,3.511,1.234,8004.93,5894.117,63886.54,47.43,52.04,1973.5,482.5
8/25/2017,126.875,3.485,1.239,8015.14,5915.363,64135.52,47.87,52.41,1979.14,480
8/28/2017,127,3.507,1.239,8015.14,5903.341,65170.56,46.57,51.89,1987.15,484.25
8/29/2017,127.1875,3.477,1.239,7948.39,5888.212,64388.43,46.44,52,1989.12,484.5
8/30/2017,127.078125,3.442,1.145,7956.73,5872.506,64957.87,45.96,50.86,2008.88,495.5
8/31/2017,127.25,3.427,1.125,7958.57,5864.059,64973.76,47.23,52.38,2022.22,504.75
9/1/2017,126.953125,3.431,1.095,7958.57,5864.059,65208.48,47.29,52.75,2010.98,510.75
9/4/2017,126.953125,3.431,1.071,8035.2,5813.741,65038.75,47.29,52.34,2003.32,504.5
9/5/2017,127.671875,3.393,1.089,8049.35,5829.979,64994.9,48.66,53.38,2004.02,517
9/6/2017,127.34375,3.414,1.079,7983.97,5824.138,64768.25,49.16,54.2,2014.6,522.25
9/7/2017,127.765625,3.357,1.069,8022.98,5832.311,64381.87,49.09,54.49,2010.17,526
9/8/2017,127.75,3.379,1.001,8022.75,5857.119,64306.53,47.48,53.78,2032.75,527.5
9/11/2017,127.25,3.419,1.001,8049.31,5871.881,64876.56,48.07,53.84,2044.13,520.25
9/12/2017,126.90625,3.432,1.078,8049.31,5872.377,64826.07,48.23,54.27,2058.8,520.25
9/13/2017,126.71875,3.447,1.089,8053.88,5845.734,64719.8,49.3,55.16,2054.19,526.25
9/14/2017,126.6875,3.457,1.1,8144.91,5852.002,64748.47,49.89,55.47,2052.25,531
9/15/2017,126.59375,3.454,1.104,8180.85,5872.392,64535.67,49.89,55.62,2053.81,534.75
9/18/2017,126.375,3.488,1.104,8294.14,5884.611,64647.04,49.91,55.48,2059.08,525
9/19/2017,126.28125,3.521,1.144,8162.7,5901.326,64750.09,49.48,55.14,2048.99,528.5
9/20/2017,126.34375,3.554,1.149,8219.32,5906.573,64749.5,50.41,56.29,2057.53,537
9/21/2017,125.625,3.551,1.232,8286.86,5906.573,64209.19,50.55,56.43,2060.24,541.25
9/22/2017,125.734375,3.511,1.232,8281.27,5911.708,64397.32,50.66,56.86,2051.63,541.5
9/25/2017,126.0625,3.497,1.232,8244.73,5894.612,63895.84,52.22,59.02,2069.11,551.5
9/26/2017,126,3.511,1.232,8170.14,5863.962,63700.76,51.88,58.44,2071.13,546.25
9/27/2017,125.4375,3.566,1.232,8221.92,5863.027,63573.49,52.14,57.9,2081.12,548.75
9/28/2017,125.546875,3.538,1.232,8156.04,5841.047,63729.77,51.56,57.41,2071.64,550.75
9/29/2017,125.3125,3.5,1.232,8171.43,5900.854,64289.69,51.67,57.54,2077.19,548.25
10/2/2017,125.25,3.508,1.232,8256.28,5914.03,64486.26,50.58,56.12,2075.72,531
10/3/2017,125.328125,3.514,1.232,8312.93,5939.453,64407.81,50.42,56,2076.81,526.5
10/4/2017,125.328125,3.51,1.232,8344.05,5951.475,63825.7,49.98,55.8,2077.09,528.25
10/5/2017,125.15625,3.558,1.232,8294.01,5901.906,64185.71,50.79,57,2088.32,540.25
10/6/2017,125.03125,3.631,1.232,8310.88,5905.378,64456.06,49.29,55.62,2093.86,520
10/9/2017,125.09375,3.631,1.232,8367.38,5914.933,64755.22,49.58,55.79,2096.29,517
10/10/2017,125.265625,3.664,1.232,8398.04,5905.762,65046.57,50.92,56.61,2086.91,530.75
10/11/2017,125.234375,3.636,1.232,8358.47,5882.787,65733.79,51.3,56.94,2101.07,528.25
10/12/2017,125.390625,3.681,1.232,8402.81,5926.204,65529.1,50.6,56.25,2094.96,528.25
10/13/2017,125.703125,3.665,1.232,8447.94,5924.124,65318.72,51.45,57.17,2098.77,533.75
10/16/2017,125.421875,3.65,1.232,8447.94,5949.701,65435.72,51.87,57.82,2106.39,541
10/17/2017,125.4375,3.577,1.232,8497.74,5947.33,64854.15,51.88,57.88,2092.57,537.25
10/18/2017,125.140625,3.587,1.232,8431.73,5929.201,64474.44,52.04,58.15,2094.4,533
10/19/2017,125.265625,3.56,1.232,8487.37,5910.53,63745,51.29,57.23,2072.73,528.25
10/20/2017,124.828125,3.604,1.232,8420.95,5929.549,63719.57,51.47,57.75,2071.83,533
10/23/2017,124.921875,3.619,1.232,8348.32,5950.026,63714.74,51.9,57.37,2063.81,528.25
10/24/2017,124.734375,3.667,1.232,8279.92,5952.076,63016.86,52.47,58.33,2061.79,526
10/25/2017,124.453125,3.666,1.232,8303.35,6025.434,63158.16,52.18,58.44,2049.48,533.5
10/26/2017,124.375,3.714,1.232,8267.92,5995.847,63342.71,52.64,59.3,2046.69,536.25
10/27/2017,124.59375,3.659,1.232,8295.95,5975.281,64054.62,53.9,60.44,2068.76,548.75
10/30/2017,125.015625,3.632,1.232,8365.26,5974.077,64640.8,54.15,60.9,2065.25,547.5
10/31/2017,124.9375,3.641,1.232,8365.26,6005.784,64866.57,54.38,61.37,2064.31,551
11/1/2017,124.90625,3.644,1.232,8365.26,6038.146,64866.57,54.3,60.49,2082.73,550.5
11/2/2017,125.140625,3.61,1.232,8516.02,6031.107,64375.83,54.54,60.62,2073.04,544.5
11/3/2017,125.15625,3.617,1.232,8376.13,6039.541,64214.11,55.64,62.07,2081.15,550.25
11/6/2017,125.359375,3.602,1.232,8523.07,6050.823,64565.59,57.35,64.27,2081.15,565.5
11/7/2017,125.421875,3.641,1.232,8521.81,6060.453,65134.28,57.2,63.69,2155.55,563.5
11/8/2017,125.25,3.637,1.232,8508.49,6049.384,64617.71,56.81,63.49,2163.01,563
11/9/2017,125.1875,3.664,1.232,8519.82,6042.46,63923.62,57.17,63.93,2183.61,570
11/10/2017,124.703125,3.665,1.232,8433.48,6021.828,63415.6,56.74,63.52,2169.26,570
11/13/2017,124.625,3.663,1.232,8330.02,6021.456,63160.3,56.76,63.16,2167.63,565.25
11/14/2017,124.734375,3.65,1.232,8379.64,5988.292,63256.2,55.7,62.21,2166.83,550.5
11/15/2017,125.046875,3.66,1.232,8273.44,5972.311,62345.85,55.33,61.87,2131.75,556
11/16/2017,124.859375,3.624,1.232,8206.44,6037.907,62299.29,55.14,61.36,2132.65,555.75
11/17/2017,124.90625,3.582,1.232,8311.08,6051.732,63047.02,56.55,62.72,2131.91,562.75
11/20/2017,124.6875,3.586,1.232,8321.98,6053.282,63621.92,56.09,62.22,2130.39,556
11/21/2017,124.6875,3.552,1.232,8289.19,6031.862,64010.67,56.83,62.57,2155.82,558.5
11/22/2017,125.109375,3.513,1.232,8265.68,6069.785,63993.34,58.02,63.32,2160.16,562.25
11/23/2017,125.109375,3.513,1.232,8343.23,6063.245,64207.77,58.02,63.55,2148.56,564.5
11/24/2017,124.96875,3.533,1.232,8365.11,6067.142,63857.97,58.95,63.86,2161.17,564.75
11/27/2017,125.125,3.5,1.232,8361.69,6064.589,64177.91,58.11,63.84,2145.87,564.25
11/28/2017,124.96875,3.47,1.232,8291.88,6070.716,63961.27,57.99,63.61,2149.45,565.75
11/29/2017,124.71875,3.536,1.232,8254.03,6061.367,62962.26,57.3,63.11,2124.08,561.25
11/30/2017,124.3125,3.562,1.232,8254.03,5952.138,62440.31,57.4,63.57,2100.62,557
12/1/2017,124.671875,3.543,1.232,8144.02,5952.138,62031.02,58.36,63.73,2105.99,567.75
12/4/2017,124.5,3.538,1.232,8084.45,5998.195,62350.23,57.47,62.45,2119.42,554.5
12/5/2017,124.59375,3.542,1.232,8145,6000.474,62507.04,57.62,62.86,2113.69,555.25
12/6/2017,124.828125,3.569,1.232,8129.62,6035.508,62165.24,55.96,61.22,2124.12,545.75
12/7/2017,124.515625,3.595,1.232,8174.93,6006.835,62164.65,56.69,62.2,2103.15,549
12/8/2017,124.515625,3.613,1.232,8304.7,6030.958,62430.24,57.36,63.4,2104.99,564.75
12/11/2017,124.5,3.669,1.232,8358.57,6026.633,62000.65,57.99,64.69,2148.6,572.25
12/12/2017,124.359375,3.674,1.232,8334.06,6032.371,62532.46,57.14,63.34,2160.75,572.25
12/13/2017,124.828125,3.615,1.232,8359.61,6054.604,62547.97,56.6,62.44,2131.94,562.75
12/14/2017,124.78125,3.619,1.232,8461.06,6113.653,62916.39,57.04,63.31,2152.41,561.5
12/15/2017,124.640625,3.597,1.232,8337.04,6119.419,62619.6,57.3,63.23,2143.99,564
12/18/2017,124.453125,3.593,1.232,8422.82,6133.963,63538.95,57.16,63.41,2134.58,569
12/19/2017,123.875,3.651,1.232,8365.96,6167.666,63406.04,57.46,63.8,2118.16,569
12/20/2017,123.453125,3.68,1.232,8362.61,6109.482,63355.53,58.09,64.56,2102.97,575.5
12/21/2017,123.515625,3.678,1.232,8378.28,6183.391,63477.25,58.36,64.9,2093.38,576.25
12/22/2017,123.46875,3.682,1.232,8432.31,6221.013,63237.38,58.47,65.25,2102.94,575.5
12/25/2017,123.46875,3.682,1.232,8432.31,6221.013,63237.38,58.47,65.25,2105.06,575.5
12/26/2017,123.625,3.678,1.232,8432.31,6221.013,63237.38,59.97,67.02,2097.03,599
12/27/2017,123.984375,3.665,1.232,8490.91,6277.165,63918.87,59.64,66.44,2106.17,594.5
12/28/2017,123.84375,3.672,1.232,8535.09,6314.046,64053.47,59.84,66.72,2102.89,597
12/29/2017,124.046875,3.668,1.232,8558.42,6355.654,63746.2,60.42,66.87,2109.74,600.25
1/1/2018,124.046875,3.668,1.232,8558.42,6355.654,63746.2,60.42,66.87,2109.74,600.25
1/2/2018,123.6875,3.681,1.232,8558.42,6339.238,63746.2,60.37,66.57,2109.74,597
1/3/2018,123.78125,3.645,1.232,8724.13,6251.479,63896.32,61.63,67.84,2152.97,606.75
1/4/2018,123.671875,3.659,1.232,8739.83,6292.321,65297.96,62.01,68.07,2197.6,608
1/5/2018,123.515625,3.673,1.232,8770,6353.738,65314.32,61.44,67.62,2207.41,604
1/8/2018,123.484375,3.674,1.232,8745.12,6385.404,65805.97,61.73,67.78,2207.41,601
1/9/2018,123.046875,3.725,1.232,8923.72,6373.144,65404.37,62.96,68.82,2225.39,605.25
1/10/2018,123,3.904,1.232,8920.29,6371.174,64884.73,63.57,69.2,2232.27,612
1/11/2018,123.125,3.913,1.232,8813.25,6386.339,65379.88,63.8,69.26,2246.45,612
1/12/2018,122.9375,3.907,1.232,8814.62,6370.065,65465.65,64.3,69.87,2262.38,612.75
1/15/2018,122.9375,3.907,1.232,8857.72,6382.195,65503.35,64.3,70.26,2261.53,618.75
1/16/2018,122.984375,3.889,1.232,8865.13,6429.692,66437.64,63.73,69.15,2257.89,614.75
1/17/2018,122.65625,3.929,1.693,8848.99,6444.518,66685.33,63.97,69.38,2277.89,611.75
1/18/2018,122.453125,3.949,1.725,8820.74,6472.666,66709.12,63.95,69.31,2297.47,611.75
1/19/2018,122.28125,3.98,1.725,8915.92,6490.896,66897.08,63.37,68.61,2286.33,608
1/22/2018,122.09375,3.973,1.725,8950.62,6500.529,67308.69,63.49,69.03,2308.61,614.25
1/23/2018,122.421875,3.946,1.725,8999.02,6635.334,67529.39,64.47,69.96,2298.95,617.75
1/24/2018,122.203125,3.939,1.725,8920.23,6615.492,67339.21,65.61,70.53,2306.99,620.5
1/25/2018,122.4375,3.941,1.722,8999.17,6615.328,66561.79,65.51,70.42,2320.03,627.25
1/26/2018,122.0625,3.94,1.722,9041.2,6660.618,66861.37,66.14,70.52,2295.26,628.5
1/29/2018,121.8125,3.963,1.722,9058.62,6680.619,66769.38,65.56,69.46,2284.27,618.25
1/30/2018,121.640625,3.982,1.722,8910.48,6575.492,66153.16,64.5,69.02,2280.36,611.5
1/31/2018,121.578125,3.957,1.722,8764.01,6605.631,66048.17,64.73,69.05,2289.99,611.5
2/1/2018,121.21875,4.024,1.722,8738.72,6598.459,65585.79,65.8,69.65,2302.57,616.75
2/2/2018,120.734375,4.144,1.722,8810.75,6628.82,65021.36,65.45,68.58,2281.84,609.25
2/5/2018,121.265625,4.125,1.722,8616,6589.675,64685.64,64.15,67.62,2276.85,607
2/6/2018,121.484375,4.14,1.722,8550.42,6478.543,62527.37,63.39,66.86,2238.24,595.25
2/7/2018,121,4.136,1.751,8667.56,6534.869,63262.13,61.79,65.51,2254.64,579
2/8/2018,120.890625,4.24,1.751,8645.08,6544.634,62604.89,61.15,64.81,2227.24,568
2/9/2018,121.171875,4.347,1.751,8503.69,6505.523,61952.62,59.2,62.79,2197.12,552.25
2/12/2018,120.890625,4.307,1.751,8487.91,6523.454,62602.34,59.29,62.59,2220.12,552.25
2/13/2018,121,4.311,1.709,8570.14,6578.178,63008.51,59.19,62.72,2250.63,545.75
2/14/2018,120.328125,4.329,1.685,8598.11,6594.401,63500.92,60.6,64.36,2257.95,550
2/15/2018,120.453125,4.24,1.685,8612.44,6591.582,63078.16,61.34,64.33,2265.45,557.25
2/16/2018,120.578125,4.191,1.685,8612.44,6591.582,62818.71,61.68,64.84,2255.27,570.25
2/19/2018,120.578125,4.191,1.685,8710.22,6689.287,62803.65,61.68,65.67,2254.92,578.5
2/20/2018,120.484375,4.251,1.685,8722.7,6662.876,62858.56,61.9,65.25,2270.12,574.25
2/21/2018,120.203125,4.322,1.685,8613.65,6643.4,62603.25,61.68,65.42,2320.32,575.75
2/22/2018,120.421875,4.313,1.685,8515.57,6593.06,62717.27,62.77,66.39,2336.82,585
2/23/2018,120.734375,4.272,1.685,8467.56,6619.804,62665.06,63.55,67.31,2336.82,591
2/26/2018,120.828125,4.223,1.733,8499.98,6554.673,62659.44,63.91,67.5,2353.16,599
2/27/2018,120.390625,4.253,1.733,8592.38,6598.926,62928.22,63.01,66.63,2341.89,594.5
2/28/2018,120.65625,4.285,1.711,8475.29,6597.218,61703.18,61.64,65.78,2296.8,577
3/1/2018,121.203125,4.274,1.711,8465.77,6606.053,61116.96,60.99,63.83,2297.9,561.75
3/2/2018,120.796875,4.255,1.711,8458.57,6582.316,60580.36,61.25,64.37,2288.84,563.25
3/5/2018,120.65625,4.245,1.711,8386.17,6550.593,60854.63,62.57,65.54,2309.53,572
3/6/2018,120.671875,4.258,1.711,8360.22,6500.111,61118.06,62.6,65.79,2303.32,571.5
3/7/2018,120.640625,4.296,1.778,8404.69,6368.267,61635.69,61.15,64.34,2291.23,571.75
3/8/2018,120.796875,4.272,1.812,8381.85,6443.021,61036.99,60.12,63.61,2291.23,566.75
3/9/2018,120.65625,4.265,1.812,8372.51,6433.322,61688.08,62.04,65.49,2311.69,573.75
3/12/2018,120.84375,4.269,1.812,8453.5,6500.686,62241.93,61.36,64.95,2318.01,573.75
3/13/2018,120.921875,4.295,1.806,8419.57,6412.846,61740.09,60.71,64.64,2319.38,568.75
3/14/2018,121.140625,4.27,1.79,8348.74,6382.623,61399.9,60.96,64.89,2275.24,572.25
3/15/2018,121.09375,4.274,1.79,8190.01,6321.904,61156.91,61.19,65.12,2272.49,574.75
3/16/2018,120.96875,4.277,1.79,8238.15,6304.952,60391.42,62.34,66.21,2294.6,580.5
3/19/2018,121,4.323,1.79,8235.54,6289.572,59596.35,62.06,66.05,2281.72,584.75
3/20/2018,120.71875,4.309,1.79,8059.6,6243.577,59959.9,63.4,67.42,2291.18,593.75
3/21/2018,119.953125,4.276,1.79,7909.07,6312.831,60932.26,65.17,69.47,2309.36,611
3/22/2018,120.515625,4.293,1.777,8124.45,6254.074,59862.55,64.3,68.91,2285.76,606.5
3/23/2018,120.609375,4.321,1.777,7970.8,6210.698,59436.36,65.88,70.45,2285.53,611
3/26/2018,120.46875,4.303,1.777,7932.38,6200.172,58965.53,65.55,70.12,2285.53,612.75
3/27/2018,120.90625,4.236,1.777,8047.03,6209.35,59077.72,65.25,70.11,2285.53,618.25
3/28/2018,120.90625,4.224,1.764,7979.83,6140.837,58176.39,64.38,69.53,2285.53,618
3/29/2018,121.140625,4.165,1.764,7979.83,6188.987,58377.42,64.94,70.27,2285.53,619.75
3/30/2018,121.140625,4.165,1.764,7979.83,6188.987,58377.42,64.94,70.27,2285.53,619.75
4/2/2018,121.265625,4.197,1.764,8039.45,6240.571,58377.42,63.01,67.64,2285.53,613
4/3/2018,120.84375,4.175,1.764,8048.72,6229.013,58902.2,63.51,68.12,2285.53,613
4/4/2018,120.828125,4.175,1.739,7997.67,6157.096,58354.95,63.37,68.02,2285.53,609
4/5/2018,120.5625,4.145,1.739,8022.16,6183.227,59244.04,63.54,68.33,2285.53,608.25
4/6/2018,121.015625,4.154,1.739,7945.66,6175.052,59553.13,62.06,67.11,2285.53,602.75
4/9/2018,120.90625,4.156,1.739,7945.66,6246.131,59699.72,63.42,68.65,2285.53,613.25
4/10/2018,120.765625,4.126,1.739,7934.68,6325.818,59860.3,65.51,71.04,2285.53,627.75
4/11/2018,120.84375,4.122,1.71,7943.93,6360.932,59740.56,66.82,72.06,2285.53,647
4/12/2018,120.46875,4.147,1.71,8043.07,6310.802,60393.23,67.07,72.02,2285.53,647
4/13/2018,120.484375,4.172,1.71,7899.98,6270.327,60477.53,67.39,72.58,2285.53,642.5
4/16/2018,120.46875,4.177,1.71,7870.25,6286.748,60264.16,66.22,71.42,2285.53,633.25
4/17/2018,120.5625,4.187,1.878,7723.39,6285.762,60294.06,66.52,71.58,2285.53,628
4/18/2018,120.140625,4.205,1.899,7793.13,6320.005,60517.08,68.47,73.48,2285.53,639.25
4/19/2018,119.828125,4.301,1.899,7682.24,6355.901,60629.81,68.29,73.78,2285.53,651
4/20/2018,119.546875,4.35,1.899,7726.72,6337.695,60144.37,68.38,74.06,2285.53,641.25
4/23/2018,119.328125,4.401,1.899,7719.47,6308.148,59952.53,68.64,74.71,2285.53,647.5
4/24/2018,119.328125,4.422,1.899,7600.36,6229.635,59485.35,67.7,73.86,2285.53,653.75
4/25/2018,119.078125,4.457,1.899,7557.91,6079.85,59243.55,68.05,74,2285.53,648
4/26/2018,119.3125,4.457,1.899,7617.42,5909.198,59628.04,68.19,74.74,2285.53,657.75
